img_index,person,bicycle,car,motorcycle,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,microwave,oven,toaster,sink,refrigerator
375,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
376,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
377,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
378,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
380,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
381,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
382,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
383,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
384,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
385,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
386,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
387,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
389,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
390,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
391,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
392,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
393,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1
394,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
395,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
396,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
397,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1
398,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
399,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
400,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
401,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
404,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
405,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
406,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
407,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
408,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
409,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
410,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
411,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
412,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
413,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
414,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
415,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
416,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
417,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
418,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
419,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0
420,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
421,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
422,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1
423,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
424,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
425,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
426,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
427,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
428,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
429,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
430,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
431,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
432,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
433,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
434,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
435,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
436,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
437,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
438,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
439,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1
440,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
441,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
442,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
443,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
446,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
447,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
448,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
449,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
450,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
451,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
452,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
455,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
456,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
457,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
458,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
461,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
462,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
463,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
464,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
468,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
470,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
471,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
474,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
475,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
476,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1
477,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
478,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
479,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
480,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
481,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
482,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1
483,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
484,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
485,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
486,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
487,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
488,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
489,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
490,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
491,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
492,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
493,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
494,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
495,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
496,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
498,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
499,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1
500,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
501,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1
502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
505,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
506,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
507,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
509,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1
510,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1
511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
512,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
513,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
514,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
515,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
516,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
517,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1
518,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
519,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1
520,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
521,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
522,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
523,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
524,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
525,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
526,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
527,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
528,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
529,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
530,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
532,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
533,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
534,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
535,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
536,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
537,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
538,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
542,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
543,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
544,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
547,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
548,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
549,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1
550,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
551,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0
552,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
553,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
555,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
556,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
557,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
558,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
559,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
560,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
561,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
562,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
563,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
564,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0
565,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1
566,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
567,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
568,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
569,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
570,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
571,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
572,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
573,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1
574,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0
575,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
576,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
577,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
578,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
579,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
580,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
581,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
582,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
583,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
584,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
585,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
586,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
587,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
588,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
591,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
592,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
593,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0
594,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0
595,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
596,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
598,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
599,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
600,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
602,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
603,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
604,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
605,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
606,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
607,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
609,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
610,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
611,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
613,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
614,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
615,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
616,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
617,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
618,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
619,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
620,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
621,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
622,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
623,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
624,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1
625,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
626,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
627,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
628,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
629,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
630,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
631,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
632,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1
633,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
634,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
635,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
636,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
637,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
638,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
641,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
642,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
643,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
644,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
645,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
646,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1
647,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
648,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
649,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
650,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
651,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
652,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
653,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
655,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
656,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
657,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
658,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
659,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
660,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
661,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
662,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
663,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
665,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
666,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
667,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
668,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
669,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
670,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
671,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
672,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0
673,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
676,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
677,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
678,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
679,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
680,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
681,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
682,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
683,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1
684,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
686,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
687,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
688,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
689,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
691,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
692,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
693,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
694,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
695,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
696,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
697,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
698,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
701,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0
702,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
703,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
704,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
705,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
706,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
707,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
709,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
711,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
712,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
719,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
721,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
723,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
724,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
725,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
727,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
728,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
729,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
730,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
731,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
733,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
734,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
735,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
736,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
737,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1
738,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
739,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
740,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
741,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
742,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
743,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
744,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
745,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
746,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
747,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
748,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
749,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
750,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
751,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
752,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0
753,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
755,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1
756,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
757,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
759,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
760,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
761,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
